replicate,pos,y_bin,y_um,median_intensity,median_corrected_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_2,pos5,8,12.75,2569.1449530516434,833.6983346264988,1012.486857253818,1556.6580957978254,18.948130272993257,16.976007381900484
replicate_2,pos5,9,14.25,2446.9188006828854,711.4721822577405,890.26070488506,1556.6580957978254,16.20400540797835,15.667918598761283
replicate_2,pos5,10,15.75,2363.937519872814,628.4909014476693,807.2794240749886,1556.6580957978254,14.429779589098974,14.444005460775989
replicate_2,pos5,11,17.25,2330.5735744355147,595.1269560103701,773.9154786376894,1556.6580957978254,13.746485624615962,13.297692513945846
replicate_2,pos5,12,18.75,2409.1891771019677,673.7425586768231,852.5310813041424,1556.6580957978254,15.385267638860162,12.222821210073189
replicate_2,pos5,13,20.25,2261.5959513435005,526.1493329183559,704.9378555456751,1556.6580957978254,12.40022878530104,11.213616820058512
replicate_2,pos5,14,21.75,2209.813655761024,474.3670373358795,653.1555599631988,1556.6580957978254,11.636766431308331,10.264657409259627
replicate_2,pos5,15,23.25,2168.67963314358,433.2330147184354,612.0215373457545,1556.6580957978254,11.170389307117732,9.370844708233447
replicate_2,pos5,16,24.75,2022.3728864734296,286.92626804828535,465.71479067560426,1556.6580957978254,9.015626649215045,8.527376722363936
replicate_2,pos5,17,26.25,2023.6612903225807,288.2146718974361,467.0031945247554,1556.6580957978254,9.04348483987075,7.729721933221917
replicate_2,pos5,18,27.75,1955.0526315789473,219.60601315380268,398.39453578112193,1556.6580957978254,7.2969412740146735,6.973594953053877
replicate_2,pos5,19,29.25,1830.1060606060605,94.65944218091602,273.44796480823516,1556.6580957978254,0.8243219943376286,6.254933501603975
replicate_2,pos5,20,30.75,1783.3243243243244,47.87770589917977,226.66622852649903,1556.6580957978254,0.78125,5.569876581577528
replicate_2,pos5,21,32.25,1741.5873015873017,6.1406831621570745,184.92920578947633,1556.6580957978254,0.78125,4.914743735494064
replicate_2,pos5,22,33.75,1666.322033898305,-69.1245845268395,109.66393810047975,1556.6580957978254,0.78125,4.286015272487622
replicate_2,pos5,23,35.25,1712.3472222222222,-23.099396202922435,155.68912642439682,1556.6580957978254,0.78125,3.680313358823199
replicate_2,pos5,24,36.75,1717.8846153846157,-17.562003040528907,161.22651958679035,1556.6580957978254,0.78125,3.0943838705383646
replicate_2,pos5,25,38.25,1674.0172413793102,-61.42937704583437,117.35914558148488,1556.6580957978254,0.78125,2.5250789107136775
replicate_2,pos5,26,39.75,1699.179487179487,-36.26713124565754,142.52139138166172,1556.6580957978254,0.78125,1.9693398974462224
replicate_2,pos5,27,41.25,1556.6580957978254,-178.78852262731925,0.0,1556.6580957978254,0.78125,1.4241811316666473
replicate_2,pos5,28,42.75,1586.025641025641,-149.4209773995035,29.367545227815754,1556.6580957978254,0.78125,0.8866737565180861
replicate_2,pos5,29,44.25,1718.625822368421,-16.820796056723566,161.9677265705957,1556.6580957978254,0.78125,0.35393002211896357
replicate_2,pos5,30,45.75,1622.9605263157894,-112.48609210935524,66.30243051796401,1556.6580957978254,0.78125,-0.17691222882762478
replicate_2,pos5,31,47.25,1642.0,-93.4466184251446,85.34190420217465,1556.6580957978254,0.78125,-0.7087049379287734
replicate_2,pos5,32,48.75,1706.8731343283582,-28.573484096786387,150.21503853053287,1556.6580957978254,0.78125,-1.2443051531129972
replicate_2,pos5,33,50.25,1649.3076923076924,-86.13892611745223,92.64959650986702,1556.6580957978254,0.78125,-1.7865903780750922
replicate_2,pos5,34,51.75,1692.4225352112676,-43.02408321387702,135.76443941344223,1556.6580957978254,0.78125,-2.3384740316192785
replicate_2,pos5,35,53.25,1641.6369047619046,-93.8097136632399,84.97880896407924,1556.6580957978254,0.78125,-2.9029210999556994
replicate_2,pos6,0,0.75,3006.25,1270.8033815748554,1341.794662309368,1664.455337690632,25.820470943552756,33.97627811738263
replicate_2,pos6,1,2.25,3117.162393162393,1381.7157747372485,1452.7070554717611,1664.455337690632,27.944777720755862,30.996818219693548
replicate_2,pos6,2,3.75,3020.47380952381,1285.027191098665,1356.018471833178,1664.455337690632,26.0850913070699,28.27346097496859
replicate_2,pos6,3,5.25,2929.04,1193.5933815748554,1264.584662309368,1664.455337690632,24.40156212118916,25.783705395835465
replicate_2,pos6,4,6.75,2942.0606854838707,1206.6140670587265,1277.6053477932387,1664.455337690632,24.647456680527984,23.506980564191238
replicate_2,pos6,5,8.25,2930.409107402032,1194.9624889768877,1265.9537697114001,1664.455337690632,24.42768061333448,21.424475669670784
replicate_2,pos6,6,9.75,2830.4052631578948,1094.95864473275,1165.9499254672628,1664.455337690632,22.384911891971054,19.518984590519363
replicate_2,pos6,7,11.25,2661.6158602150535,926.1692417899092,997.1605225244216,1664.455337690632,18.599584000971063,17.774763732761876
replicate_2,pos6,8,12.75,2600.899428274428,865.4528098492835,936.444090583796,1664.455337690632,17.22820948297702,16.17740195310419
replicate_2,pos6,9,14.25,2585.7045454545455,850.2579270294009,921.2492077639135,1664.455337690632,16.888943997792744,14.713701490840196
replicate_2,pos6,10,15.75,2528.970779220779,793.5241607956348,864.5154415301472,1664.455337690632,15.643327131139005,13.371568924997657
replicate_2,pos6,11,17.25,2370.698113207547,635.2514947824025,706.2427755169151,1664.455337690632,12.423957278094692,12.139915255786162
replicate_2,pos6,12,18.75,2500.4675324675327,765.0209140423881,836.0121947769007,1664.455337690632,15.032880564433972,11.008564284797778
replicate_2,pos6,13,20.25,2315.327215189873,579.8805967647286,650.8718774992412,1664.455337690632,11.60895784785333,9.96816853697716
replicate_2,pos6,14,21.75,2290.4646317829456,555.0180133578012,626.0092940923137,1664.455337690632,11.323188475544773,9.01013202968954
replicate_2,pos6,15,23.25,2169.1078260869563,433.6612076618119,504.6524883963243,1664.455337690632,9.771801671461425,8.12653925078739
replicate_2,pos6,16,24.75,2027.4541666666664,292.00754824152193,362.9988289760345,1664.455337690632,6.21831087174543,7.310089758876596
replicate_2,pos6,17,26.25,1956.861111111111,221.41449268596648,292.40577342047914,1664.455337690632,1.1229483649507221,6.554037865434952
replicate_2,pos6,18,27.75,1966.12987012987,230.6832517047253,301.67453243923796,1664.455337690632,1.3404312998338654,5.852136900423079
replicate_2,pos6,19,29.25,1883.615626511853,148.16900808670846,219.160288821221,1664.455337690632,0.78125,5.198587600897805
replicate_2,pos6,20,30.75,1846.7020933977456,111.25547497260106,182.2467557071136,1664.455337690632,0.78125,4.587990196203163
replicate_2,pos6,21,32.25,1789.4886363636365,54.04201793849188,125.03329867300454,1664.455337690632,0.78125,4.015299793856086
replicate_2,pos6,22,33.75,1741.1857142857143,5.739095860569705,76.73037659508236,1664.455337690632,0.78125,3.4757846975150812
replicate_2,pos6,23,35.25,1835.356542617047,99.90992419190228,170.90120492641495,1664.455337690632,0.78125,2.9649873126455133
replicate_2,pos6,24,36.75,1799.358378870674,63.91176044552935,134.903041180042,1664.455337690632,0.78125,2.478687316875419
replicate_2,pos6,25,38.25,1771.870053475936,36.42343505079123,107.414715785304,1664.455337690632,0.78125,2.012866790747052
replicate_2,pos6,26,39.75,1753.340909090909,17.8942906657644,88.88557140027706,1664.455337690632,0.78125,1.563677020766624
replicate_2,pos6,27,41.25,1702.090909090909,-33.3557093342356,37.63557140027706,1664.455337690632,0.78125,1.1274067004716144
replicate_2,pos6,28,42.75,1664.455337690632,-70.99128073451277,0.0,1664.455337690632,0.78125,0.7004512667857362
replicate_2,pos6,29,44.25,1710.4375,-25.009118425144607,45.98216230936805,1664.455337690632,0.78125,0.27928311831166575
replicate_2,pos6,30,45.75,1706.809523809524,-28.637094615620526,42.35418611889213,1664.455337690632,0.78125,-0.1395775305016084
replicate_2,pos6,31,47.25,1667.6301907968575,-67.8164276282871,3.174853106225555,1664.455337690632,0.78125,-0.5595914001262021
replicate_2,pos6,32,48.75,1721.557142857143,-13.889475568001671,57.101805166510985,1664.455337690632,0.78125,-0.9842287392028052
replicate_2,pos6,33,50.25,1638.638888888889,-96.80772953625568,-25.816448801743036,1664.455337690632,0.78125,-1.41699799651201
replicate_2,pos6,34,51.75,1639.5234375,-95.9231809251446,-24.93190019063195,1664.455337690632,0.78125,-1.8614748085637538
replicate_2,pos6,35,53.25,1808.8,73.35338157485535,144.344662309368,1664.455337690632,0.78125,-2.3213315423068215
replicate_2,pos7,0,0.75,2738.4313725490197,1002.9847541238752,1058.750816993464,1679.6805555555557,20.000263190298046,30.736397449180227
replicate_2,pos7,1,2.25,2929.275,1193.8283815748557,1249.5944444444444,1679.6805555555557,24.111724617172904,27.914239618054868
replicate_2,pos7,2,3.75,3025.4586890243904,1290.0120705992458,1345.7781334688348,1679.6805555555557,25.894339748139906,25.346442340544947
replicate_2,pos7,3,5.25,2904.04705882353,1168.600440398385,1224.3665032679742,1679.6805555555557,23.60899781127875,23.009607295721203
replicate_2,pos7,4,6.75,2786.0155332681015,1050.5689148429572,1106.3349777125459,1679.6805555555557,21.07338508458003,20.8824407401809
replicate_2,pos7,5,8.25,2649.25,913.8033815748554,969.5694444444443,1679.6805555555557,17.973920701503953,18.945559474879296
replicate_2,pos7,6,9.75,2794.0,1058.5533815748554,1114.3194444444443,1679.6805555555557,21.2516567738123,17.1813142212521
replicate_2,pos7,7,11.25,2587.85,852.4033815748553,908.1694444444443,1679.6805555555557,16.598619726675217,15.573628797194173
replicate_2,pos7,8,12.75,2508.100378787879,772.6537603627341,828.4198232323233,1679.6805555555557,14.872268200565582,14.107853627431457
replicate_2,pos7,9,14.25,2461.0169491525426,725.570330727398,781.3363935969869,1679.6805555555557,13.896806080706295,12.770632253441063
replicate_2,pos7,10,15.75,2389.123287671233,653.6766692460883,709.4427321156772,1679.6805555555557,12.483355782271422,11.549779626529258
replicate_2,pos7,11,17.25,2278.1174603174604,542.6708418923156,598.4369047619048,1679.6805555555557,11.022743904989555,10.434171075047692
replicate_2,pos7,12,18.75,2308.68,573.2333815748552,628.9994444444442,1679.6805555555557,11.356320896058758,9.41364093399328
replicate_2,pos7,13,20.25,2228.146753246753,492.7001348216088,548.4661976911975,1679.6805555555557,10.432357864437625,8.478889913282837
replicate_2,pos7,14,21.75,2178.0285714285715,442.58195300342686,498.3480158730158,1679.6805555555557,9.661097479283493,7.621400360622271
replicate_2,pos7,15,23.25,2049.9764204545454,314.5298020294008,370.29586489898975,1679.6805555555557,6.4529853863130215,6.833358646827393
replicate_2,pos7,16,24.75,2062.2166666666667,326.7700482415221,382.53611111111104,1679.6805555555557,6.8273144089372515,6.107583966354665
replicate_2,pos7,17,26.25,1975.5247727272729,240.07815430212815,295.8442171717172,1679.6805555555557,1.1970427445332128,5.437462904257051
replicate_2,pos7,18,27.75,1870.046551724138,134.5999332989934,190.36599616858234,1679.6805555555557,0.78125,4.816889173324986
replicate_2,pos7,19,29.25,1914.732142857143,179.28552443199828,235.05158730158723,1679.6805555555557,0.78125,4.240207972284322
replicate_2,pos7,20,30.75,1828.9597402597403,93.51312183459572,149.27918470418467,1679.6805555555557,0.78125,3.7021644580312008
replicate_2,pos7,21,32.25,1727.918918918919,-7.527699506225645,48.238363363363305,1679.6805555555557,0.78125,3.1978558623717834
replicate_2,pos7,22,33.75,1720.9142857142858,-14.532332710858782,41.23373015873017,1679.6805555555557,0.78125,2.722686816944255
replicate_2,pos7,23,35.25,1717.136208576998,-18.31040984814649,37.45565302144223,1679.6805555555557,0.78125,2.272327479234198
replicate_2,pos7,24,36.75,1679.6805555555557,-55.76606286958895,0.0,1679.6805555555557,0.78125,1.842674078118586
replicate_2,pos7,25,38.25,1696.078386605784,-39.368231819360744,16.397831050228433,1679.6805555555557,0.78125,1.429811519420903
replicate_2,pos7,26,39.75,1769.920158450704,34.4735400255596,90.23960289514844,1679.6805555555557,0.78125,1.0299777107311696
replicate_2,pos7,27,41.25,1681.9846153846154,-53.462003040529225,2.3040598290597245,1679.6805555555557,0.78125,0.6395292804109651
replicate_2,pos7,28,42.75,1728.664381854437,-6.782236570708051,48.98382629888124,1679.6805555555557,0.78125,0.254908378407649
replicate_2,pos7,29,44.25,1678.4741666666666,-56.97245175847797,-1.2063888888890233,1679.6805555555557,0.78125,-0.12738974364034109
replicate_2,pos7,30,45.75,1713.3529411764705,-22.093677248674112,33.67238562091484,1679.6805555555557,0.78125,-0.5108486684241624
replicate_2,pos7,31,47.25,1741.7727272727273,6.3261088475826455,62.092171717171595,1679.6805555555557,0.78125,-0.8989625561191009
replicate_2,pos7,32,48.75,1768.246753246753,32.80013482160848,88.56619769119743,1679.6805555555557,0.78125,-1.2952679839234145
replicate_2,pos7,33,50.25,1773.348484848485,37.901866423340266,93.66792929292933,1679.6805555555557,0.78125,-1.7033761721102114
replicate_2,pos7,34,51.75,1610.395983935743,-125.05063448940166,-69.2845716198126,1679.6805555555557,0.78125,-2.1270058902430744
replicate_2,pos8,0,0.75,2741.604938271605,1006.1583198464604,1079.7854938271607,1661.8194444444443,20.476501231051028,31.61382331825002
replicate_2,pos8,1,2.25,2906.6836384439357,1171.237020018791,1244.8641939994914,1661.8194444444443,24.018842851911277,28.322525736919253
replicate_2,pos8,2,3.75,2950.1494252873563,1214.7028068622117,1288.329980842912,1661.8194444444443,24.84564660521676,25.371587297664792
replicate_2,pos8,3,5.25,2717.5015432098767,982.054924784732,1055.6820987654323,1661.8194444444443,19.930613629840757,22.725545807431043
replicate_2,pos8,4,6.75,2787.0,1051.5533815748554,1125.1805555555557,1661.8194444444443,21.49304244043436,20.352603098926018
replicate_2,pos8,5,8.25,2806.0456967213113,1070.599078296167,1144.226252276867,1661.8194444444443,21.91275763561182,18.224242903792682
replicate_2,pos8,6,9.75,2729.035067873303,993.5884494481586,1067.2156234288586,1661.8194444444443,20.19218286583973,16.314888165211524
replicate_2,pos8,7,11.25,2713.490909090909,978.0442906657644,1051.6714646464648,1661.8194444444443,19.83953523496391,14.601593671771012
replicate_2,pos8,8,12.75,2508.310344827586,772.8637264024414,846.4909003831417,1661.8194444444443,15.255959705345365,13.06377031890722
replicate_2,pos8,9,14.25,2399.383255269321,663.9366368441763,737.5638108248768,1661.8194444444443,13.024575178719902,11.682937684291032
replicate_2,pos8,10,15.75,2253.865671641791,518.4190532166463,592.0462271973465,1661.8194444444443,10.952553071183447,10.442501943796927
replicate_2,pos8,11,17.25,2181.346153846154,445.8995354210092,519.5267094017095,1661.8194444444443,10.016316597219637,9.327556459212024
replicate_2,pos8,12,18.75,2184.6,449.1533815748553,522.7805555555556,1661.8194444444443,10.066835990025863,8.324702641296074
replicate_2,pos8,13,20.25,2074.686090225564,339.2394718004193,412.8666457811196,1661.8194444444443,7.70693115848742,7.421888935457365
replicate_2,pos8,14,21.75,2041.8125,306.3658815748554,379.99305555555566,1661.8194444444443,6.750300821098055,6.608265995093542
replicate_2,pos8,15,23.25,1989.12,253.67338157485528,327.30055555555555,1661.8194444444443,2.3370444835363893,5.8740563021778485
replicate_2,pos8,16,24.75,1904.5819101834284,169.13529175828376,242.76246573898402,1661.8194444444443,0.78125,5.210436668287542
replicate_2,pos8,17,26.25,1849.129933481153,113.6833150560085,187.31048903670876,1661.8194444444443,0.78125,4.6094322040588045
replicate_2,pos8,18,27.75,1874.0551378446112,138.6085194194668,212.23569340016684,1661.8194444444443,0.78125,4.063820482871598
replicate_2,pos8,19,29.25,1795.9840909090908,60.5374724839462,134.16464646464647,1661.8194444444443,0.78125,3.56704474707461
replicate_2,pos8,20,30.75,1830.576923076923,95.13030465177847,168.75747863247875,1661.8194444444443,0.78125,3.1131351137269374
replicate_2,pos8,21,32.25,1768.421052631579,32.97443420643435,106.60160818713462,1661.8194444444443,0.78125,2.6966368329654684
replicate_2,pos8,22,33.75,1668.375,-67.0716184251446,6.555555555555657,1661.8194444444443,0.78125,2.3125447368601613
replicate_2,pos8,23,35.25,1678.481684981685,-56.964933443459586,16.662240537240677,1661.8194444444443,0.78125,1.9562430910120778
replicate_2,pos8,24,36.75,1727.725641025641,-7.720977399503681,65.90619658119658,1661.8194444444443,0.78125,1.623450126075233
replicate_2,pos8,25,38.25,1701.0096251266464,-34.43699329849824,39.190180682202026,1661.8194444444443,0.78125,1.3101665826231526
replicate_2,pos8,26,39.75,1678.553497468937,-56.89312095620767,16.734053024492596,1661.8194444444443,0.78125,1.0126276510104526
replicate_2,pos8,27,41.25,1676.4814814814815,-58.96513694366308,14.66203703703718,1661.8194444444443,0.78125,0.7272577286782843
replicate_2,pos8,28,42.75,1697.32,-38.12661842514467,35.50055555555559,1661.8194444444443,0.78125,0.45062745121043846
replicate_2,pos8,29,44.25,1661.8194444444443,-73.62717398070015,0.0,1661.8194444444443,0.78125,0.1794124807711634
replicate_2,pos8,30,45.75,1657.9019607843138,-77.5446576408309,-3.9174836601305287,1661.8194444444443,0.78125,-0.08964644332534301
replicate_2,pos8,31,47.25,1636.4137931034484,-99.03282532169624,-25.405651340995973,1661.8194444444443,0.78125,-0.3597826719964423
replicate_2,pos8,32,48.75,1668.789090262971,-66.65752816217366,6.969645818526715,1661.8194444444443,0.78125,-0.634242502408152
replicate_2,pos8,33,50.25,1754.0,18.553381574855393,92.18055555555566,1661.8194444444443,0.78125,-0.9163241895706732
replicate_2,pos8,34,51.75,1798.1162162162163,62.669597791071624,136.296771771772,1661.8194444444443,0.78125,-1.209417582324815
replicate_2,pos8,35,53.25,1762.2280219780218,26.78140355287735,100.4085775335775,1661.8194444444443,0.78125,-1.5170448600352509
replicate_2,pos9,0,0.75,2759.192281420765,1023.7456629956204,1090.0992581649512,1669.093023255814,20.709039692340504,35.579566665797024
replicate_2,pos9,1,2.25,3030.2632275132273,1294.816609088083,1361.1702042574134,1669.093023255814,26.181518664579023,31.77288344481853
replicate_2,pos9,2,3.75,3127.174822695036,1391.728204269891,1458.0817994392219,1669.093023255814,28.05113394717919,28.37122396916012
replicate_2,pos9,3,5.25,3053.248977206312,1317.8023587811672,1384.1559539504979,1669.093023255814,26.615490525401192,25.331225700966915
replicate_2,pos9,4,6.75,2994.1546678372843,1258.7080494121394,1325.0616445814703,1669.093023255814,25.51223279609605,22.614136366260112
replicate_2,pos9,5,8.25,2898.719298245614,1163.2726798204694,1229.6262749898,1669.093023255814,23.715265774779542,20.185319961649483
replicate_2,pos9,6,9.75,2710.4111111111115,974.9644926859668,1041.3180878552976,1669.093023255814,19.604202588085325,18.013815233064427
replicate_2,pos9,7,11.25,2555.5929541595924,820.1463357344478,886.4999309037785,1669.093023255814,16.1215969114784,16.07194099822638
replicate_2,pos9,8,12.75,2522.5098039215686,787.063185496424,853.4167806657547,1669.093023255814,15.404271884189498,14.334943281724186
replicate_2,pos9,9,14.25,2445.2727272727275,709.8261088475829,776.1797040169135,1669.093023255814,13.792247336891714,12.780679764558926
replicate_2,pos9,10,15.75,2337.86,602.4133815748555,668.7669767441862,1669.093023255814,11.837127684106227,11.389337525689626
replicate_2,pos9,11,17.25,2301.1739130434785,565.7272946183339,632.0808897876645,1669.093023255814,11.390729331926448,10.143180477499698
replicate_2,pos9,12,18.75,2237.1033088235295,501.65669039838485,568.0102855677155,1669.093023255814,10.677448226575457,9.026323275626504
replicate_2,pos9,13,20.25,2154.358002602472,418.9113841773276,485.26497934665804,1669.093023255814,9.417188938382946,8.024528821077247
replicate_2,pos9,14,21.75,2090.0350274725274,354.5884090473828,420.9420042167135,1669.093023255814,7.9269026763760975,7.125026773296373
replicate_2,pos9,15,23.25,2036.557989049278,301.11137062413366,367.464965793464,1669.093023255814,6.365216744020726,6.3163507606859675
replicate_2,pos9,16,24.75,1992.4725274725272,257.0259090473826,323.37950421671326,1669.093023255814,2.135524418934182,5.5881922134259
replicate_2,pos9,17,26.25,1913.9784090909093,178.53179066576467,244.88538583509535,1669.093023255814,0.78125,4.931268955332493
replicate_2,pos9,18,27.75,1871.1875,135.7408815748554,202.09447674418607,1669.093023255814,0.78125,4.337206879635019
replicate_2,pos9,19,29.25,1876.701754385965,141.25513596082033,207.608731130151,1669.093023255814,0.78125,3.7984332003359635
replicate_2,pos9,20,30.75,1853.05,117.60338157485567,183.95697674418602,1669.093023255814,0.78125,3.30807991838045
replicate_2,pos9,21,32.25,1810.725369458128,75.27875103298368,141.632346202314,1669.093023255814,0.78125,2.8598962720731347
replicate_2,pos9,22,33.75,1747.854838709677,12.40822028453249,78.76181545386316,1669.093023255814,0.78125,2.44816905570721
replicate_2,pos9,23,35.25,1723.4790153349477,-11.96760309019703,54.38599207913376,1669.093023255814,0.78125,2.0676497906700146
replicate_2,pos9,24,36.75,1757.6818376068377,22.23521918169297,88.58881435102376,1669.093023255814,0.78125,1.7134878206413724
replicate_2,pos9,25,38.25,1736.9024390243903,1.455820599245726,67.8094157685764,1669.093023255814,0.78125,1.3811684780180091
replicate_2,pos9,26,39.75,1669.093023255814,-66.35359516933067,0.0,1669.093023255814,0.78125,1.066455533342646
replicate_2,pos9,27,41.25,1683.1673427991886,-52.27927562595596,14.074319543374713,1669.093023255814,0.78125,0.7653371941138402
replicate_2,pos9,28,42.75,1680.7142857142858,-54.73233271085883,11.621262458471847,1669.093023255814,0.78125,0.47397496459824673
replicate_2,pos9,29,44.25,1694.7166666666667,-40.72995175847791,25.623643410852765,1669.093023255814,0.78125,0.18865471473750411
replicate_2,pos9,30,45.75,1691.0652929493544,-44.38132547579016,21.97226969354051,1669.093023255814,0.78125,-0.09426066559768922
replicate_2,pos9,31,47.25,1716.6593567251462,-18.78726169999834,47.56633346933222,1669.093023255814,0.78125,-0.37837763054458595
replicate_2,pos9,32,48.75,1710.762723289518,-24.683895135626585,41.669700033703975,1669.093023255814,0.78125,-0.6673179513991915
replicate_2,pos9,33,50.25,1743.75,8.303381574855393,74.65697674418607,1669.093023255814,0.78125,-0.9647648850220223
replicate_2,pos9,34,51.75,1786.85,51.4033815748553,117.75697674418598,1669.093023255814,0.78125,-1.2745101260289962
replicate_2,pos9,35,53.25,1660.358024691358,-75.08859373378664,-8.734998564455964,1669.093023255814,0.78125,-1.6005021412889007
replicate_3,pos10,0,0.75,2494.673469387755,759.2268509626106,1016.1208378088079,1478.5526315789473,19.030824937187614,27.204821700294872
replicate_3,pos10,1,2.25,2645.648251748252,910.201633323107,1167.0956201693045,1478.5526315789473,22.409593414942066,24.22578217823391
replicate_3,pos10,2,3.75,2499.7066666666665,764.2600482415219,1021.1540350877192,1478.5526315789473,19.145375041049885,21.57102439630295
replicate_3,pos10,3,5.25,2586.8333333333335,851.3867149081889,1108.2807017543862,1478.5526315789473,21.11688753758254,19.20501226873956
replicate_3,pos10,4,6.75,2524.5833333333335,789.1367149081889,1046.0307017543862,1478.5526315789473,19.711354171149956,17.09607480452059
replicate_3,pos10,5,8.25,2280.866666666667,545.4200482415222,802.3140350877195,1478.5526315789473,14.326893671184424,15.215982165464137
replicate_3,pos10,6,9.75,2185.320754716982,449.8741362918372,706.7681231380345,1478.5526315789473,12.433589944315981,13.539567786952638
replicate_3,pos10,7,11.25,2165.2250000000004,429.77838157485553,686.6723684210531,1478.5526315789473,12.095197458914257,12.04439150305698
replicate_3,pos10,8,12.75,2200.835978835979,465.38936041083434,722.2833472570317,1478.5526315789473,12.728544121739356,10.710439166717803
replicate_3,pos10,9,14.25,2099.798528579513,364.3519101543686,621.2458970005657,1478.5526315789473,11.27083089907685,9.519854744156888
replicate_3,pos10,10,15.75,2183.287878787879,447.8412603627344,704.7352472089317,1478.5526315789473,12.396569707030448,8.456701297384805
replicate_3,pos10,11,17.25,2034.9850746268655,299.5384562017209,556.4324430479182,1478.5526315789473,10.535189930782355,7.50674765536205
replicate_3,pos10,12,18.75,1978.0291666666667,242.582548241522,499.4765350877194,1478.5526315789473,9.681233964411307,6.657277918234002
replicate_3,pos10,13,20.25,1894.5172927164456,159.07067429130063,415.9646611374983,1478.5526315789473,7.792102724527294,5.896921244699572
replicate_3,pos10,14,21.75,1738.7274976801732,3.2808792550285943,260.1748661012259,1478.5526315789473,0.78125,5.2154996440792765
